Stock,Company_Name,Sector,Industry,Market_Cap_Cr,Cap_Class,Monthly_Pattern,Monthly_Pattern_Status,Monthly_Pattern_Quality,Monthly_Pattern_Duration_Mo,Monthly_Pattern_Details,Converging_Signals,Weekly_Trend,Weekly_Above_40MA,Weekly_Volume_Expanding,Daily_Setup,Daily_Above_50MA,Sector_Trend,Sector_Stage2_Age_Mo,Index_Regime,Nifty_Monthly_Trend,CMP,Breakout_Zone,Pattern_Bottom,Stop_Loss,Target_1yr,Target_2yr,Target_3yr,Fair_Value_Estimate,Upside_Potential_Pct,Expected_CAGR_2yr_Pct,PE_Ratio,Forward_PE,PB_Ratio,PEG_Ratio,EV_EBITDA,Dividend_Yield_Pct,Dividend_Growth_3yr_Pct,Analyst_Target,Analyst_Count,Analyst_Recommendation,ROE_Pct,ROCE_Pct,ROCE_Trend,Operating_Margin_Pct,OPM_Trend,Net_Margin_Pct,Return_on_Assets_Pct,Revenue_Growth_TTM_Pct,Revenue_Growth_3yr_CAGR,Revenue_Growth_5yr_CAGR,Profit_Growth_TTM_Pct,Profit_Growth_3yr_CAGR,Profit_Growth_5yr_CAGR,EPS_Growth_Quarterly_Pct,EPS_Consistency_Score,EPS_Consistency_Desc,Debt_to_Equity,DE_Trend,Current_Ratio,Interest_Coverage,Free_Cashflow_Cr,FCF_Yield_Pct,Promoter_Holding_Pct,Promoter_Change_QoQ,Promoter_Pledge_Pct,FII_Holding_Pct,FII_Change_QoQ,DII_Holding_Pct,DII_Change_QoQ,52wk_High,52wk_Low,Dist_From_52wk_High_Pct,Dist_From_52wk_Low_Pct,RS_vs_Nifty_1yr_Pct,RS_vs_Nifty_3yr_Pct,Monthly_Vol_Surge,Beta,Piotroski_F_Score,Fundamental_Score_40,Technical_Score_30,Valuation_Score_20,Momentum_Score_10,Overall_Score_100,Rating_Grade,Why_Buy,Key_Risks,Investment_Horizon,Risk_Level,Data_Sources,Data_Quality_Pct,Monthly_Bars,Next_Earnings,Scan_Date,First_Seen_Date,Days_On_Watchlist,Price_Change_Since_First_Pct,Times_Scanned,Score_vs_First
SANGHVIMOV,Sanghvi Movers Limited,Industrials,Rental & Leasing Services,4011.0,Small-Cap,MonthlyStage2,Stage Change,1.0,24,10-EMA=334 | 30-EMA=324 | Above by 29.2% | MA turning=Yes,MonthlyDoubleBottom+MonthlyStage2,Uptrend,True,True,Tight-Above-MAs,True,Stage2,4,Uptrend,Uptrend,418.95,324.33,209.13,356.11,1284.43,2377.86,4402.13,2377.86,467.6,138.2,21.74,,3.06,0.26,11.17,43.0,58.74,,0,none,15.5,16.7,2.0,37.0,-0.3,17.22,8.16,36.83,47.27,,17.2,85.13,,27.8,0.15,highly inconsistent earnings,0.51,,1.77,,-221.36,-5.52,47.25,0.0,,1.48,0.02,1.3,-0.1,464.8,223.8,9.9,87.2,58.99,13.67,0.41,0.96,5,29.0,28.5,12.0,10.0,79.5,BUY ⭐⭐⭐⭐,Expected ~138% CAGR (2yr) | Revenue CAGR 47% | Profit CAGR 85% | ROCE trend rising ↑ | OPM 37% | Piotroski F=5 (above average quality),None identified,2-3 years,Medium,"yfinance, screener.in",100,234,,2026-07-11,2026-06-01,40,30.8,5,13.1
ASHIANA,Ashiana Housing Limited,Real Estate,Real Estate - Development,3919.0,Small-Cap,MonthlyStage2,Stage Change,1.0,24,10-EMA=340 | 30-EMA=306 | Above by 22.6% | MA turning=Yes,MonthlyCupHandle+MonthlyDoubleBottom+MonthlyStage2,Uptrend,True,False,Tight-Above-MAs,True,Stage2,3,Uptrend,Uptrend,374.65,305.69,263.99,318.45,671.08,1083.99,1750.97,1083.99,189.3,70.1,32.46,22.67,4.33,0.53,23.76,64.0,25.99,,0,none,14.5,14.4,2.54,11.0,2.26,10.31,1.87,116.07,40.74,36.41,555.56,61.53,53.16,3.2,0.15,highly inconsistent earnings,0.38,,1.33,,442.37,11.29,61.11,0.0,,8.29,0.39,8.07,0.01,406.0,269.45,7.7,39.0,22.33,58.48,0.25,0.28,5,36.0,28.5,6.0,8.0,78.5,BUY ⭐⭐⭐⭐,Expected ~70% CAGR (2yr) | Revenue CAGR 41% | Profit CAGR 62% | ROCE trend rising ↑ | Promoter 61% holding | FCF yield 11.3%,None identified,2-3 years,Medium,"yfinance, screener.in",100,182,,2026-07-11,2026-06-01,40,2.8,5,0.0
NATCOPHARM,NATCO Pharma Limited,Healthcare,Drug Manufacturers - Specialty & Generic,16682.0,Mid-Cap,MonthlyStage2,Stage Change,1.0,24,10-EMA=985 | 30-EMA=956 | Above by 18.3% | MA turning=Yes,MonthlyCupHandle+MonthlyDoubleBottom+MonthlyStage2,Uptrend,True,False,Uptrend,True,Stage2,6,Uptrend,Uptrend,1130.9,956.11,764.93,961.27,5775.45,4762.26,9116.79,7256.28,321.1,105.2,11.76,20.34,1.81,0.46,10.63,70.0,-45.95,1021.22,9,none,16.9,17.1,3.4,35.0,4.06,34.78,7.8,-7.95,14.64,14.72,-24.69,25.64,26.26,-34.1,0.15,highly inconsistent earnings,0.08,,3.01,,820.65,4.92,49.41,-0.07,,17.37,2.21,5.46,0.07,1226.8,789.0,7.8,43.3,30.47,43.98,0.36,0.2,7,33.0,26.5,12.0,7.0,78.5,BUY ⭐⭐⭐⭐,Expected ~105% CAGR (2yr) | Profit CAGR 26% | ROCE trend rising ↑ | Nearly debt-free | OPM 35% | FCF yield 4.9%,Earnings due 2026-08-12,1-3 years,Low-Medium,"yfinance, screener.in",100,365,2026-08-12,2026-07-11,2026-06-01,40,0.0,5,0.0
SKYGOLD,Sky Gold and Diamonds Limited,Consumer Cyclical,Luxury Goods,8673.0,Mid-Cap,MonthlyDoubleBottom,Forming,0.372,13,Sep 13mo | Mid rally 40% | Asymmetry 2%,,Uptrend,True,True,Uptrend,True,Stage2,3,Uptrend,Uptrend,535.9,402.85,285.0,455.51,2552.58,4002.71,15415.8,6272.96,646.9,173.3,30.96,18.3,7.24,0.21,21.45,0.0,,597.33,3,none,29.2,27.0,3.3,7.0,1.1,4.37,14.83,77.42,76.03,,112.03,145.75,,120.8,0.4,lumpy earner,0.72,,1.89,,137.76,1.59,51.74,0.0,,1.2,0.42,13.14,1.48,590.0,246.05,9.2,117.8,89.17,1889.28,0.73,0.15,5,40.0,17.96,12.0,8.0,78.0,BUY ⭐⭐⭐⭐,Expected ~173% CAGR (2yr) | Revenue CAGR 76% | Profit CAGR 146% | ROE 29% | ROCE 27% | ROCE trend rising ↑,Pattern still forming (not broken out),2-3 years,Medium,"yfinance, screener.in",100,42,,2026-07-11,2026-06-01,40,16.9,5,-5.0
THANGAMAYL,Thangamayil Jewellery Limited,Consumer Cyclical,Luxury Goods,19145.0,Mid-Cap,MonthlyDoubleBottom,Forming,0.991,8,Sep 8mo | Mid rally 109% | Asymmetry 10%,,Uptrend,True,True,Uptrend,True,Stage2,3,Uptrend,Uptrend,3653.1,230.34,105.16,3105.13,18184.13,51165.34,369702.96,81992.23,1300.6,274.2,54.35,39.82,13.52,0.15,34.85,29.0,37.16,4925.0,3,none,27.93,,,7.11,,4.14,10.28,105.6,,,350.9,,,354.3,0.5,insufficient history,0.65,,1.54,,203.12,1.06,61.61,0.05,,4.37,-0.33,17.41,0.79,6572.0,1750.1,44.4,108.7,105.19,366.38,1.12,0.5,5,34.0,24.89,11.0,8.0,77.9,BUY ⭐⭐⭐⭐,Expected ~274% CAGR (2yr) | Revenue CAGR 106% | Profit CAGR 351% | ROE 28% | Promoter 62% holding | Piotroski F=5 (above average quality),High PE 54 | Pattern still forming (not broken out),2-3 years,Medium,"yfinance, screener.in",70,196,,2026-07-11,2026-06-01,40,0.0,5,-4.0
KIRLPNU,Kirloskar Pneumatic Company Limited,Industrials,Specialty Industrial Machinery,11862.0,Mid-Cap,MonthlyStage2,Stage Change,1.0,24,10-EMA=1275 | 30-EMA=1142 | Above by 38.5% | MA turning=Yes,MonthlyCupHandle+MonthlyDoubleBottom+MonthlyStage2,Uptrend,True,True,Tight-Above-MAs,True,Stage2,4,Uptrend,Uptrend,1581.5,1141.5,988.59,1344.27,2971.79,4998.13,17353.7,7181.33,216.0,77.8,46.3,35.25,9.5,0.33,32.06,66.0,58.74,1723.33,3,none,22.6,29.6,-3.09,20.0,1.6,14.34,11.95,8.96,59.43,27.14,20.38,141.65,38.97,79.8,0.15,highly inconsistent earnings,0.0,,2.65,,115.04,0.97,38.81,-0.01,,9.56,2.83,26.53,-1.71,2197.1,990.1,28.0,59.7,20.18,125.03,1.01,0.53,6,36.0,28.5,8.0,5.0,77.5,BUY ⭐⭐⭐⭐,Expected ~78% CAGR (2yr) | Revenue CAGR 59% | Profit CAGR 142% | ROE 23% | ROCE 30% | Nearly debt-free,None identified,1-3 years,Low-Medium,"yfinance, screener.in",100,38,,2026-07-11,2026-06-01,40,0.0,5,1.0
RRKABEL,R R Kabel Limited,Industrials,Electrical Equipment & Parts,26504.0,Mid-Cap,MonthlyStage2,Breaking Out,1.0,24,10-EMA=1502 | 30-EMA=1429 | Above by 34.3% | MA turning=Yes,,Uptrend,True,True,Tight-Above-MAs,True,Stage2,4,Uptrend,Uptrend,1918.9,1428.79,885.37,1631.07,1764.61,2287.53,3327.48,2423.16,19.2,9.2,53.76,34.65,10.3,1.44,34.78,47.0,22.39,2084.08,13,strong_buy,21.3,28.1,2.2,8.0,-0.2,5.06,10.62,27.62,20.19,28.98,57.69,37.32,29.52,30.1,0.15,highly inconsistent earnings,0.13,,1.65,,-191.82,-0.72,61.65,0.0,,9.1,0.7,13.33,-0.61,2549.0,1165.0,24.7,64.7,50.79,,2.07,1.45,5,35.0,30.0,4.0,8.0,77.0,BUY ⭐⭐⭐⭐,Expected ~9% CAGR (2yr) | Revenue CAGR 20% | Profit CAGR 37% | ROE 21% | ROCE 28% | ROCE trend rising ↑,High PE 54,1-3 years,Low-Medium,"yfinance, screener.in",100,33,,2026-07-11,2026-06-01,40,0.0,5,-2.0
ZYDUSLIFE,Zydus Lifesciences Limited,Healthcare,Drug Manufacturers - Specialty & Generic,113775.0,Large-Cap,MonthlyDoubleBottom,Forming,1.0,8,Sep 8mo | Mid rally 1741% | Asymmetry 1%,MonthlyCupHandle+MonthlyDoubleBottom,Uptrend,True,True,Constructive,True,Stage2,6,Uptrend,Uptrend,1018.9,64.09,3.47,866.06,3159.34,2984.95,5740.86,4258.8,193.0,71.2,22.78,24.48,4.54,0.65,16.88,9.0,63.86,1074.17,30,hold,21.2,21.2,2.14,31.0,2.14,18.57,8.07,16.81,16.35,12.45,9.65,34.8,18.59,8.7,0.15,highly inconsistent earnings,0.42,,1.27,,1331.01,1.17,75.02,0.02,,6.89,-0.06,11.18,-0.02,1142.9,835.5,10.8,22.0,11.82,56.13,1.11,0.4,6,37.0,24.0,10.0,6.0,77.0,BUY ⭐⭐⭐⭐,Expected ~71% CAGR (2yr) | Revenue CAGR 16% | Profit CAGR 35% | ROE 21% | ROCE 21% | ROCE trend rising ↑,Earnings due 2026-08-12 | Pattern still forming (not broken out),2-3 years,Medium,"yfinance, screener.in",100,314,2026-08-12,2026-07-11,2026-06-01,40,0.0,5,0.0
KERNEX,Kernex Microsystems (India) Limited,Technology,Software - Application,3997.0,Small-Cap,MonthlyStage2,Stage Change,1.0,24,10-EMA=1163 | 30-EMA=944 | Above by 43.5% | MA turning=Yes,MonthlyDoubleBottom+MonthlyStage2,Uptrend,True,False,Tight-Above-MAs,True,Downtrend,0,Uptrend,Uptrend,1354.0,943.72,396.3,1150.9,3100.65,9562.4,29490.43,9562.4,606.2,165.8,45.25,,16.08,0.22,27.73,0.0,0.0,,0,none,43.5,47.8,9.51,35.0,24.6,20.53,15.46,126.32,375.48,88.64,76.0,208.4,,109.5,0.2,multiple loss years in history,0.66,,1.31,,-131.54,-3.29,28.85,-0.04,,0.3,0.23,0.02,-0.05,2427.3,850.0,44.2,59.3,21.79,255.02,1.06,0.06,4,33.0,27.5,8.0,8.0,76.5,BUY ⭐⭐⭐⭐,Expected ~166% CAGR (2yr) | Revenue CAGR 375% | Profit CAGR 208% | ROE 44% | ROCE 48% | ROCE trend rising ↑,None identified,2-3 years,Medium,"yfinance, screener.in",100,246,,2026-07-11,2026-06-01,40,0.0,5,0.0
PANACHE,Panache Digilife Limited,Technology,Communication Equipment,624.0,Small-Cap,MonthlyDoubleBottom,Forming,1.0,33,Sep 33mo | Mid rally 147% | Asymmetry 8%,,Sideways-Above-MA,True,True,Constructive,True,Downtrend,0,Uptrend,Uptrend,368.85,94.8,36.79,313.52,694.86,1786.69,4594.11,1786.69,384.4,120.1,45.86,,5.72,0.29,21.73,0.0,-20.63,,0,none,21.6,25.6,2.43,11.0,0.51,6.67,10.32,109.48,29.46,25.52,142.86,157.13,33.56,323.7,0.15,highly inconsistent earnings,0.26,,1.82,,-27.14,-4.35,54.05,2.37,,,,,,472.15,202.1,21.9,82.5,81.85,477.04,0.53,0.27,5,37.0,21.5,10.0,8.0,76.5,BUY ⭐⭐⭐⭐,Expected ~120% CAGR (2yr) | Revenue CAGR 29% | Profit CAGR 157% | ROE 22% | ROCE 26% | ROCE trend rising ↑,Pattern still forming (not broken out),1-3 years,Low-Medium,"yfinance, screener.in",100,110,,2026-07-11,2026-06-01,40,0.0,5,2.0
SKIPPER,Skipper Limited,Industrials,Engineering & Construction,6491.0,Small-Cap,MonthlyStage2,Stage Change,1.0,24,10-EMA=471 | 30-EMA=413 | Above by 34.7% | MA turning=Yes,MonthlyDoubleBottom+MonthlyStage2,Uptrend,True,False,Tight-Above-MAs,True,Stage2,4,Uptrend,Uptrend,556.2,412.78,334.35,472.77,1187.99,2148.71,3886.38,2148.71,286.3,96.6,30.49,18.79,4.32,0.38,12.86,2.0,0.78,565.0,2,none,16.5,23.3,3.46,10.0,0.14,3.84,7.77,20.09,41.02,28.55,42.95,80.87,58.94,62.9,0.4,lumpy earner,0.64,,1.3,,-309.44,-4.77,66.5,0.02,,6.07,-0.3,1.66,0.86,588.0,327.05,5.4,70.1,18.19,192.01,1.25,0.64,5,31.0,28.5,11.0,6.0,76.5,BUY ⭐⭐⭐⭐,Expected ~97% CAGR (2yr) | Revenue CAGR 41% | Profit CAGR 81% | ROCE 23% | ROCE trend rising ↑ | Promoter 66% holding,None identified,2-3 years,Medium,"yfinance, screener.in",100,134,,2026-07-11,2026-06-01,40,19.2,5,9.0
