Stock,Company_Name,Sector,Industry,Market_Cap_Cr,Cap_Class,Monthly_Pattern,Monthly_Pattern_Status,Monthly_Pattern_Quality,Monthly_Pattern_Duration_Mo,Monthly_Pattern_Details,Converging_Signals,Weekly_Trend,Weekly_Above_40MA,Weekly_Volume_Expanding,Daily_Setup,Daily_Above_50MA,Sector_Trend,Sector_Stage2_Age_Mo,Index_Regime,Nifty_Monthly_Trend,CMP,Breakout_Zone,Pattern_Bottom,Stop_Loss,Target_1yr,Target_2yr,Target_3yr,Fair_Value_Estimate,Upside_Potential_Pct,Expected_CAGR_2yr_Pct,PE_Ratio,Forward_PE,PB_Ratio,PEG_Ratio,EV_EBITDA,Dividend_Yield_Pct,Dividend_Growth_3yr_Pct,Analyst_Target,Analyst_Count,Analyst_Recommendation,ROE_Pct,ROCE_Pct,ROCE_Trend,Operating_Margin_Pct,OPM_Trend,Net_Margin_Pct,Return_on_Assets_Pct,Revenue_Growth_TTM_Pct,Revenue_Growth_3yr_CAGR,Revenue_Growth_5yr_CAGR,Profit_Growth_TTM_Pct,Profit_Growth_3yr_CAGR,Profit_Growth_5yr_CAGR,EPS_Growth_Quarterly_Pct,EPS_Consistency_Score,EPS_Consistency_Desc,Debt_to_Equity,DE_Trend,Current_Ratio,Interest_Coverage,Free_Cashflow_Cr,FCF_Yield_Pct,Promoter_Holding_Pct,Promoter_Change_QoQ,Promoter_Pledge_Pct,FII_Holding_Pct,FII_Change_QoQ,DII_Holding_Pct,DII_Change_QoQ,52wk_High,52wk_Low,Dist_From_52wk_High_Pct,Dist_From_52wk_Low_Pct,RS_vs_Nifty_1yr_Pct,RS_vs_Nifty_3yr_Pct,Monthly_Vol_Surge,Beta,Piotroski_F_Score,Fundamental_Score_40,Technical_Score_30,Valuation_Score_20,Momentum_Score_10,Overall_Score_100,Rating_Grade,Why_Buy,Key_Risks,Investment_Horizon,Risk_Level,Data_Sources,Data_Quality_Pct,Monthly_Bars,Next_Earnings,Scan_Date,First_Seen_Date,Days_On_Watchlist,Price_Change_Since_First_Pct,Times_Scanned,Score_vs_First
THYROCARE,Thyrocare Technologies Limited,Healthcare,Diagnostics & Research,7491.0,Small-Cap,MonthlyDoubleBottom,Forming,1.0,36,Sep 36mo | Mid rally 676% | Asymmetry 6%,,Sideways-Above-MA,True,True,Constructive,True,Stage2,4,Uptrend,Uptrend,470.65,967.28,121.16,400.05,732.71,1813.4,1366.41,1000.59,285.3,96.3,46.05,34.78,14.01,1.26,27.66,2.06,,600.0,3.0,strong_buy,29.6,36.7,,32.0,,19.67,17.66,20.67,16.3,,79.12,36.56,,118.7,0.5,insufficient history,0.09,,3.39,,201.57,2.69,60.92,,,5.37,,21.0,,536.67,291.37,12.3,61.5,53.08,161.25,1.24,0.35,5,40.0,22.5,7.0,8.0,77.5,BUY ⭐⭐⭐⭐,Expected ~96% CAGR (2yr) | Revenue CAGR 16% | Profit CAGR 37% | ROE 30% | ROCE 37% | Nearly debt-free,Pattern still forming (not broken out),1-3 years,Low-Medium,"yfinance, screener.in",100,121,,2026-05-20,2026-05-20,0,,1,
APCOTEXIND,Apcotex Industries Limited,Basic Materials,Specialty Chemicals,2636.0,Small-Cap,MonthlyStage2,Breaking Out,1.0,24,10-EMA=396 | 30-EMA=393 | Above by 29.3% | MA turning=Yes,MonthlyDoubleBottom+MonthlyStage2,Uptrend,True,True,Uptrend,True,Stage2,1,Uptrend,Uptrend,508.45,393.37,300.82,432.18,876.7,1818.29,3771.12,1818.29,257.6,89.1,25.98,18.16,4.25,0.24,13.69,1.45,,700.0,1.0,strong_buy,24.4,19.8,,10.0,,6.95,9.14,23.21,,,-2.56,,,107.3,0.5,insufficient history,0.15,,1.66,,129.26,4.9,58.23,,,0.64,,2.23,,559.9,310.45,9.2,63.8,37.08,-23.21,4.98,,5,32.0,28.0,8.0,8.0,76.0,BUY ⭐⭐⭐⭐,Expected ~89% CAGR (2yr) | Revenue CAGR 19% | Profit CAGR 107% | ROE 24% | Low D/E 0.15 | Promoter 58% holding,None identified,1-3 years,Low-Medium,"yfinance, screener.in",80,286,,2026-05-20,2026-05-20,0,,1,
STOVEKRAFT,Stove Kraft Limited,Consumer Cyclical,"Furnishings, Fixtures & Appliances",1789.0,Small-Cap,MonthlyDoubleBottom,Forming,1.0,24,Sep 24mo | Mid rally 128% | Asymmetry 10%,,Sideways,False,False,Below-MAs,True,Stage2,3,Uptrend,Uptrend,540.5,971.26,406.6,459.43,2824.79,7309.92,48861.23,11748.31,1252.4,267.8,47.75,23.44,3.62,0.15,11.88,0.64,,652.33,3.0,buy,67.5,31.8,,13.0,,2.63,4.11,28.21,17.91,,2600.0,,,317.9,0.5,insufficient history,0.23,,0.97,,136.32,7.62,55.79,,,0.81,,7.97,,813.95,447.05,33.6,20.9,-1.62,1.82,1.15,,4,40.0,19.5,16.0,0.0,75.5,BUY ⭐⭐⭐⭐,Expected ~268% CAGR (2yr) | Revenue CAGR 18% | Profit CAGR 316% | ROE 68% | ROCE 32% | Low D/E 0.23,Pattern still forming (not broken out),1-3 years,Low-Medium,"yfinance, screener.in",90,64,,2026-05-20,2026-05-20,0,,1,
AJANTPHARM,Ajanta Pharma Limited,Healthcare,Drug Manufacturers - Specialty & Generic,40582.0,Large-Cap,MonthlyCupHandle,Forming,0.908,18,Cup 18mo | Depth 19% | Prior gain 44% | R²=0.94,MonthlyCupHandle+MonthlyDoubleBottom,Uptrend,True,True,Tight-Above-MAs,True,Stage2,4,Uptrend,Uptrend,3248.2,3174.87,2558.14,2760.97,4703.21,4751.36,6948.71,5716.75,46.3,20.9,38.43,28.52,8.96,1.78,26.82,1.74,,3303.29,14.0,strong_buy,25.4,32.3,,26.0,,19.37,14.82,17.32,13.36,,14.78,21.55,,18.4,0.5,insufficient history,0.06,,2.64,,0.87,0.0,66.25,,,8.26,,18.36,,3314.9,2329.9,2.0,39.4,35.05,106.95,1.04,0.2,5,35.0,26.9,3.0,10.0,74.9,BUY ⭐⭐⭐⭐,Expected ~21% CAGR (2yr) | Profit CAGR 22% | ROE 25% | ROCE 32% | Nearly debt-free | Promoter 66% holding,Pattern still forming (not broken out),2-3 years,Medium,"yfinance, screener.in",100,287,,2026-05-20,2026-05-20,0,,1,
NAM-INDIA,Nippon Life India Asset Management Limited,Financial Services,Asset Management,69076.0,Large-Cap,MonthlyDoubleBottom,Forming,1.0,36,Sep 36mo | Mid rally 133% | Asymmetry 3%,,Uptrend,True,False,Tight-Above-MAs,True,Stage2,12,Uptrend,Uptrend,1082.2,412.28,174.58,919.87,654.61,938.74,1078.55,840.25,,,45.84,32.65,14.79,1.62,34.02,1.99,,1086.48,23.0,buy,34.5,43.8,,66.0,,52.14,25.08,7.59,21.46,,18.9,28.36,,28.8,0.5,insufficient history,1.62,,4.2,,1302.41,1.89,71.93,,,7.35,,14.77,,1117.9,712.1,3.2,52.0,45.83,289.46,0.71,0.59,5,34.0,28.5,2.0,10.0,74.5,BUY ⭐⭐⭐⭐,Revenue CAGR 21% | Profit CAGR 28% | ROE 34% | ROCE 44% | Promoter 72% holding | OPM 66%,High D/E 1.6 | Pattern still forming (not broken out),2-3 years,Medium,"yfinance, screener.in",100,103,,2026-05-20,2026-05-20,0,,1,
RRKABEL,R R Kabel Limited,Industrials,Electrical Equipment & Parts,21704.0,Mid-Cap,MonthlyStage2,Breaking Out,1.0,24,10-EMA=1502 | 30-EMA=1429 | Above by 34.3% | MA turning=Yes,,Uptrend,True,True,Tight-Above-MAs,True,Stage2,4,Uptrend,Uptrend,1918.9,1428.79,885.37,1631.07,2147.46,2574.07,4049.43,2948.9,34.1,15.8,44.17,28.85,9.27,1.18,27.94,0.56,,2011.83,12.0,none,21.4,28.1,,8.0,,5.06,10.62,27.62,20.19,,57.69,37.32,,32.2,0.5,insufficient history,0.13,,1.65,,-191.92,-0.88,61.65,,,9.1,,13.33,,2049.0,1165.0,6.3,64.7,50.51,,2.07,1.36,4,32.0,30.0,4.0,8.0,74.0,BUY ⭐⭐⭐⭐,Expected ~16% CAGR (2yr) | Revenue CAGR 20% | Profit CAGR 37% | ROE 21% | ROCE 28% | Low D/E 0.13,None identified,2-3 years,Medium,"yfinance, screener.in",100,33,,2026-05-20,2026-05-20,0,,1,
THANGAMAYL,Thangamayil Jewellery Limited,Consumer Cyclical,Luxury Goods,11355.0,Mid-Cap,MonthlyDoubleBottom,Forming,0.991,8,Sep 8mo | Mid rally 109% | Asymmetry 10%,,Sideways-Above-MA,True,False,Constructive,False,Stage2,3,Uptrend,Uptrend,3653.1,230.34,105.16,3105.13,30604.81,84749.9,621952.98,137966.5,2219.9,381.7,32.29,23.61,9.73,0.09,20.61,0.51,,4925.0,3.0,buy,27.93,,,7.14,,4.13,10.51,105.6,,,350.8,,,354.3,0.5,insufficient history,0.65,,1.54,,210.64,1.86,61.61,,,4.37,,17.41,,4373.0,1750.1,16.5,108.7,104.92,366.01,1.12,,5,32.0,20.89,14.0,7.0,73.9,BUY ⭐⭐⭐⭐,Expected ~382% CAGR (2yr) | Revenue CAGR 106% | Profit CAGR 351% | ROE 28% | Promoter 62% holding | Piotroski F=5 (above average quality),Pattern still forming (not broken out),2-3 years,Medium,"yfinance, screener.in",70,196,,2026-05-20,2026-05-20,0,,1,
SOUTHWEST,South West Pinnacle Exploration Limited,Energy,Oil & Gas Equipment & Services,744.0,Small-Cap,MonthlyDoubleBottom,Breakout Ready,0.91,12,Sep 12mo | Mid rally 98% | Asymmetry 7%,,Uptrend,True,True,Uptrend,True,Stage2,1,Uptrend,Uptrend,249.55,187.16,91.07,212.12,300.04,462.67,713.43,462.67,85.4,36.2,23.09,,4.1,0.43,13.94,0.0,,,,none,17.7,20.0,,24.0,,13.59,9.64,35.0,25.14,,106.25,54.2,,30.6,0.5,insufficient history,0.39,,1.84,,-26.37,-3.54,68.85,,,0.76,,,,268.79,121.0,7.2,106.2,76.0,43.23,2.01,-0.41,4,30.0,27.42,7.0,8.0,72.4,BUY ⭐⭐⭐⭐,Expected ~36% CAGR (2yr) | Revenue CAGR 25% | Profit CAGR 54% | Promoter 69% holding | PEG 0.43 — deeply undervalued | MonthlyDoubleBottom — Breakout Ready,None identified,2-3 years,Medium,"yfinance, screener.in",100,100,,2026-05-20,2026-05-20,0,,1,
MAHABANK,Bank of Maharashtra,Financial Services,Banks - Regional,60256.0,Large-Cap,MonthlyDoubleBottom,Forming,0.948,24,Sep 24mo | Mid rally 101% | Asymmetry 6%,MonthlyCupHandle+MonthlyDoubleBottom,Uptrend,True,False,Tight-Above-MAs,True,Stage2,12,Uptrend,Uptrend,78.34,46.75,22.59,66.59,274.09,262.16,530.65,381.38,234.6,82.9,8.59,,1.81,0.22,,3.21,,83.33,3.0,strong_buy,22.7,6.03,,57.89,,49.28,1.76,17.37,22.58,,26.61,39.14,,36.1,0.5,insufficient history,,,,,,,73.6,,,5.55,,13.93,,85.9,50.12,8.8,56.3,46.7,166.95,0.6,0.84,2,26.0,27.88,10.0,8.0,71.9,BUY ⭐⭐⭐⭐,Expected ~83% CAGR (2yr) | Revenue CAGR 23% | Profit CAGR 39% | ROE 23% | Promoter 74% holding | OPM 58%,Pattern still forming (not broken out),2-3 years,Medium,"yfinance, screener.in",80,266,,2026-05-20,2026-05-20,0,,1,
BSE,BSE Limited,Financial Services,Financial Data & Stock Exchanges,170201.0,Large-Cap,None,,0.0,0,,,Uptrend,True,False,Tight-Above-MAs,True,Stage2,12,Uptrend,Uptrend,4190.8,,,3562.18,2634.1,5309.77,13861.78,6042.62,26.7,12.6,78.83,41.85,21.65,0.61,39.82,0.24,,4210.5,14.0,buy,44.8,58.0,,64.0,,48.73,20.81,50.5,73.54,,88.12,129.4,,62.9,0.5,insufficient history,0.0,,1.53,,5136.78,3.02,,,,19.42,,25.09,,4298.9,2021.5,2.5,107.3,58.73,1991.09,,0.3,4,40.0,15.0,6.0,10.0,71.0,BUY ⭐⭐⭐⭐,Expected ~13% CAGR (2yr) | Revenue CAGR 74% | Profit CAGR 129% | ROE 45% | ROCE 58% | Nearly debt-free,High PE 79,2-3 years,Medium,"yfinance, screener.in",90,112,,2026-05-20,2026-05-20,0,,1,
LUMAXTECH,Lumax Auto Technologies Limited,Consumer Cyclical,Auto Parts,11083.0,Mid-Cap,MonthlyDoubleBottom,Forming,1.0,33,Sep 33mo | Mid rally 205% | Asymmetry 2%,,Sideways-Above-MA,True,False,Tight-Above-MAs,True,Stage2,3,Uptrend,Uptrend,1626.1,194.78,63.18,1382.18,2909.57,3276.12,5880.91,4136.53,101.5,41.9,44.56,32.23,10.5,1.06,21.41,0.34,,1985.5,4.0,none,20.2,19.0,,13.0,,5.43,,26.09,35.41,,39.3,42.17,,84.0,0.5,insufficient history,0.87,,,,,,55.98,,,8.38,,16.81,,1898.0,647.65,14.3,151.1,46.37,349.45,0.45,0.42,1,28.0,25.5,9.0,8.0,70.5,BUY ⭐⭐⭐⭐,Expected ~42% CAGR (2yr) | Revenue CAGR 35% | Profit CAGR 42% | ROE 20% | Promoter 56% holding | PEG 1.06 — fair value,Pattern still forming (not broken out),2-3 years,Medium,"yfinance, screener.in",80,233,,2026-05-20,2026-05-20,0,,1,
TIPSMUSIC,Tips Music Limited,Communication Services,Entertainment,8330.0,Mid-Cap,MonthlyStage2,Stage Change,1.0,24,10-EMA=584 | 30-EMA=532 | Above by 22.5% | MA turning=Yes,MonthlyCupHandle+MonthlyStage2,Uptrend,True,False,Tight-Above-MAs,True,Downtrend,0,Uptrend,Uptrend,651.65,532.13,394.42,553.9,985.69,1442.12,3690.64,1907.31,121.3,48.8,38.38,28.13,32.04,0.41,29.65,2.5,,744.33,3.0,none,92.33,,,73.42,,57.72,48.7,32.4,,,93.5,,,92.9,0.5,insufficient history,1.96,,3.12,,174.48,2.09,64.15,,,7.48,,4.94,,718.0,481.15,9.2,35.4,6.63,133.96,0.53,0.34,5,32.0,27.5,8.0,3.0,70.5,BUY ⭐⭐⭐⭐,Expected ~49% CAGR (2yr) | Revenue CAGR 32% | Profit CAGR 94% | ROE 92% | Promoter 64% holding | OPM 73%,High D/E 2.0,2-3 years,Medium,"yfinance, screener.in",70,287,,2026-05-20,2026-05-20,0,,1,
BAJAJ-AUTO,Bajaj Auto Limited,Consumer Cyclical,Auto Manufacturers,284997.0,Large-Cap,MonthlyCupHandle,Forming,0.945,18,Cup 18mo | Depth 20% | Prior gain 30% | R²=0.97,MonthlyCupHandle+MonthlyDoubleBottom,Uptrend,True,False,Tight-Above-MAs,True,Stage2,3,Uptrend,Uptrend,10205.0,10344.43,8305.81,8674.25,20919.66,19409.1,30320.43,25185.18,90.2,37.9,26.54,21.67,7.34,1.3,19.56,1.47,,10744.98,39.0,buy,29.1,28.2,,21.0,,16.51,13.88,23.36,19.94,,44.35,20.39,,103.2,0.5,insufficient history,0.56,,1.76,,-456.44,-0.16,55.01,,,8.82,,14.35,,10785.0,7858.5,5.4,29.9,32.37,108.64,0.7,0.71,4,27.0,27.34,8.0,8.0,70.3,BUY ⭐⭐⭐⭐,Expected ~38% CAGR (2yr) | Revenue CAGR 20% | Profit CAGR 20% | ROE 29% | ROCE 28% | Promoter 55% holding,Earnings due 2026-07-16 | Pattern still forming (not broken out),2-3 years,Medium,"yfinance, screener.in",100,287,2026-07-16,2026-05-20,2026-05-20,0,,1,
