Stock,Company_Name,Sector,Industry,Market_Cap_Cr,Cap_Class,Monthly_Pattern,Monthly_Pattern_Status,Monthly_Pattern_Quality,Monthly_Pattern_Duration_Mo,Monthly_Pattern_Details,Converging_Signals,Weekly_Trend,Weekly_Above_40MA,Weekly_Volume_Expanding,Daily_Setup,Daily_Above_50MA,Sector_Trend,Sector_Stage2_Age_Mo,Index_Regime,Nifty_Monthly_Trend,CMP,Breakout_Zone,Pattern_Bottom,Stop_Loss,Target_1yr,Target_2yr,Target_3yr,Fair_Value_Estimate,Upside_Potential_Pct,Expected_CAGR_2yr_Pct,PE_Ratio,Forward_PE,PB_Ratio,PEG_Ratio,EV_EBITDA,Dividend_Yield_Pct,Dividend_Growth_3yr_Pct,Analyst_Target,Analyst_Count,Analyst_Recommendation,ROE_Pct,ROCE_Pct,ROCE_Trend,Operating_Margin_Pct,OPM_Trend,Net_Margin_Pct,Return_on_Assets_Pct,Revenue_Growth_TTM_Pct,Revenue_Growth_3yr_CAGR,Revenue_Growth_5yr_CAGR,Profit_Growth_TTM_Pct,Profit_Growth_3yr_CAGR,Profit_Growth_5yr_CAGR,EPS_Growth_Quarterly_Pct,EPS_Consistency_Score,EPS_Consistency_Desc,Debt_to_Equity,DE_Trend,Current_Ratio,Interest_Coverage,Free_Cashflow_Cr,FCF_Yield_Pct,Promoter_Holding_Pct,Promoter_Change_QoQ,Promoter_Pledge_Pct,FII_Holding_Pct,FII_Change_QoQ,DII_Holding_Pct,DII_Change_QoQ,52wk_High,52wk_Low,Dist_From_52wk_High_Pct,Dist_From_52wk_Low_Pct,RS_vs_Nifty_1yr_Pct,RS_vs_Nifty_3yr_Pct,Monthly_Vol_Surge,Beta,Piotroski_F_Score,Fundamental_Score_40,Technical_Score_30,Valuation_Score_20,Momentum_Score_10,Overall_Score_100,Rating_Grade,Why_Buy,Key_Risks,Investment_Horizon,Risk_Level,Data_Sources,Data_Quality_Pct,Monthly_Bars,Next_Earnings,Scan_Date,First_Seen_Date,Days_On_Watchlist,Price_Change_Since_First_Pct,Times_Scanned,Score_vs_First
MCX,Multi Commodity Exchange of India Limited,Financial Services,Financial Data & Stock Exchanges,72613.0,Large-Cap,MonthlyDoubleBottom,Forming,0.968,25,Sep 25mo | Mid rally 104% | Asymmetry 7%,,Uptrend,True,False,Uptrend,True,Stage2,12,Uptrend,Uptrend,3414.7,251.5,119.52,2902.49,2801.3,4890.36,12066.01,5813.82,43.2,19.7,54.64,34.01,17.26,0.51,38.8,21.0,19.91,3505.17,12,none,56.3,71.4,10.17,71.0,4.26,54.82,17.92,106.83,64.83,42.56,137.86,107.54,42.71,291.1,0.15,highly inconsistent earnings,0.0,,1.31,,2811.41,3.87,,,,26.07,5.43,54.35,-4.81,3480.0,1460.8,1.9,133.8,99.34,1033.5,0.58,0.59,6,40.0,26.12,6.0,7.0,79.1,BUY ⭐⭐⭐⭐,Expected ~20% CAGR (2yr) | Revenue CAGR 65% | Profit CAGR 108% | ROE 56% | ROCE 71% | ROCE trend rising ↑,High PE 55 | Earnings due 2026-07-30 | Pattern still forming (not broken out),1-3 years,Low-Medium,"yfinance, screener.in",90,171,2026-07-30,2026-06-20,2026-06-01,19,0.0,3,0.0
RRKABEL,R R Kabel Limited,Industrials,Electrical Equipment & Parts,24524.0,Mid-Cap,MonthlyStage2,Breaking Out,1.0,24,10-EMA=1502 | 30-EMA=1429 | Above by 34.3% | MA turning=Yes,,Uptrend,True,True,Tight-Above-MAs,True,Stage2,4,Uptrend,Uptrend,1918.9,1428.79,885.37,1631.07,1906.67,2392.02,3595.37,2618.25,24.7,11.6,49.75,32.13,9.53,1.33,31.54,51.0,36.36,2052.67,12,strong_buy,21.4,28.1,2.2,8.0,-0.2,5.06,10.62,27.62,20.19,28.98,57.69,37.32,29.52,32.2,0.15,highly inconsistent earnings,0.13,,1.65,,-191.92,-0.78,61.65,0.0,,9.1,0.7,13.33,-0.61,2239.8,1165.0,14.3,64.7,50.79,,2.07,1.54,5,35.0,30.0,4.0,10.0,79.0,BUY ⭐⭐⭐⭐,Expected ~12% CAGR (2yr) | Revenue CAGR 20% | Profit CAGR 37% | ROE 21% | ROCE 28% | ROCE trend rising ↑,None identified,1-3 years,Low-Medium,"yfinance, screener.in",100,33,,2026-06-20,2026-06-01,19,0.0,3,0.0
TIPSMUSIC,Tips Music Limited,Communication Services,Entertainment,8184.0,Mid-Cap,MonthlyStage2,Stage Change,1.0,24,10-EMA=584 | 30-EMA=532 | Above by 22.5% | MA turning=Yes,MonthlyCupHandle+MonthlyStage2,Uptrend,True,False,Tight-Above-MAs,True,Downtrend,0,Uptrend,Uptrend,651.65,532.13,394.42,553.9,1002.65,1461.81,3754.14,1940.13,124.3,49.8,37.73,27.64,31.48,0.4,29.12,250.0,12.62,744.33,3,none,92.33,,,73.42,,57.72,48.7,32.4,,,93.5,,,92.9,0.5,insufficient history,0.02,,3.12,,174.48,2.13,64.15,0.0,,7.48,0.14,4.94,-0.03,726.75,481.15,10.3,35.4,6.91,134.33,0.53,0.25,5,40.0,27.5,8.0,3.0,78.5,BUY ⭐⭐⭐⭐,Expected ~50% CAGR (2yr) | Revenue CAGR 32% | Profit CAGR 94% | ROE 92% | Nearly debt-free | Promoter 64% holding,None identified,1-3 years,Low-Medium,"yfinance, screener.in",70,287,,2026-06-20,2026-06-01,19,0.0,3,0.0
KIRLPNU,Kirloskar Pneumatic Company Limited,Industrials,Specialty Industrial Machinery,10432.0,Mid-Cap,MonthlyStage2,Stage Change,1.0,24,10-EMA=1275 | 30-EMA=1142 | Above by 38.5% | MA turning=Yes,MonthlyCupHandle+MonthlyDoubleBottom+MonthlyStage2,Uptrend,True,True,Tight-Above-MAs,True,Stage2,4,Uptrend,Uptrend,1581.5,1141.5,988.59,1344.27,3370.99,5576.93,19684.81,8146.0,252.6,87.8,40.81,31.0,8.35,0.29,27.95,62.0,5.27,1723.33,3,none,21.8,28.5,-3.37,19.0,1.46,14.33,11.95,8.96,59.43,27.14,20.38,141.65,38.97,79.8,0.15,highly inconsistent earnings,0.0,,2.65,,118.68,1.14,38.81,-0.01,,9.56,2.83,26.53,-1.71,1705.0,990.1,7.2,59.7,20.18,125.03,1.01,0.56,6,36.0,28.5,8.0,6.0,78.5,BUY ⭐⭐⭐⭐,Expected ~88% CAGR (2yr) | Revenue CAGR 59% | Profit CAGR 142% | ROE 22% | ROCE 28% | Nearly debt-free,None identified,1-3 years,Low-Medium,"yfinance, screener.in",100,38,,2026-06-20,2026-06-01,19,0.0,3,2.0
SKYGOLD,Sky Gold and Diamonds Limited,Consumer Cyclical,Luxury Goods,7882.0,Small-Cap,MonthlyDoubleBottom,Forming,0.372,13,Sep 13mo | Mid rally 40% | Asymmetry 2%,,Uptrend,True,True,Uptrend,True,Stage2,3,Uptrend,Uptrend,535.9,402.85,285.0,455.51,2805.51,4375.66,16943.32,6894.54,716.5,185.7,28.17,16.63,6.58,0.19,19.63,0.0,,597.33,3,none,29.2,27.0,3.3,7.0,1.1,4.37,14.83,77.42,76.03,,112.03,145.75,,120.8,0.4,lumpy earner,0.72,,1.89,,137.76,1.75,51.74,0.0,,1.2,0.42,13.14,1.48,590.0,246.05,9.2,117.8,90.15,1890.51,0.73,0.15,5,40.0,17.96,12.0,8.0,78.0,BUY ⭐⭐⭐⭐,Expected ~186% CAGR (2yr) | Revenue CAGR 76% | Profit CAGR 146% | ROE 29% | ROCE 27% | ROCE trend rising ↑,Pattern still forming (not broken out),2-3 years,Medium,"yfinance, screener.in",100,42,,2026-06-20,2026-06-01,19,16.9,3,-5.0
VENUSREM,Venus Remedies Limited,Healthcare,Drug Manufacturers - Specialty & Generic,2406.0,Small-Cap,MonthlyDoubleBottom,Forming,0.723,8,Sep 8mo | Mid rally 76% | Asymmetry 3%,,Uptrend,True,True,Uptrend,True,Stage2,5,Uptrend,Uptrend,1005.2,592.69,331.51,854.42,3529.06,5514.15,8615.86,5514.15,448.6,134.2,23.37,,4.04,0.42,15.7,56.0,0.0,,0,none,16.8,21.7,2.29,19.0,1.26,13.35,9.69,20.31,11.73,7.2,128.89,56.25,10.69,126.4,0.15,highly inconsistent earnings,0.02,,2.44,,93.44,3.88,41.76,0.0,,2.8,0.55,1.2,0.17,1800.8,416.0,44.2,141.6,126.98,272.64,0.45,0.3,7,35.0,21.68,11.0,10.0,77.7,BUY ⭐⭐⭐⭐,Expected ~134% CAGR (2yr) | Profit CAGR 56% | ROCE 22% | ROCE trend rising ↑ | Nearly debt-free | FCF yield 3.9%,Pattern still forming (not broken out),1-3 years,Low-Medium,"yfinance, screener.in",100,234,,2026-06-20,2026-06-01,19,0.0,3,-3.0
WELCORP,Welspun Corp Limited,Basic Materials,Steel,36979.0,Large-Cap,MonthlyDoubleBottom,Forming,1.0,48,Sep 48mo | Mid rally 1092% | Asymmetry 0%,,Uptrend,True,True,Tight-Above-MAs,True,Stage2,1,Uptrend,Uptrend,1280.7,430.46,36.1,1088.6,2426.32,3543.29,9819.18,4881.04,176.7,66.3,22.94,15.46,4.52,0.23,16.02,36.0,0.0,1536.67,6,none,19.4,22.9,1.51,13.0,0.83,9.62,6.59,19.97,19.78,18.58,-14.83,101.17,14.39,-47.0,0.15,highly inconsistent earnings,0.25,,1.33,,151.7,0.41,49.73,0.0,,11.23,-0.22,21.49,0.94,1427.0,710.0,10.3,80.4,46.99,384.74,0.55,0.5,6,30.0,28.5,9.0,10.0,77.5,BUY ⭐⭐⭐⭐,Expected ~66% CAGR (2yr) | Revenue CAGR 20% | Profit CAGR 101% | ROCE 23% | ROCE trend rising ↑ | Low D/E 0.25,Pattern still forming (not broken out),1-3 years,Low-Medium,"yfinance, screener.in",100,312,,2026-06-20,2026-06-01,19,0.0,3,0.0
LUMAXTECH,Lumax Auto Technologies Limited,Consumer Cyclical,Auto Parts,11137.0,Mid-Cap,MonthlyDoubleBottom,Forming,1.0,33,Sep 33mo | Mid rally 205% | Asymmetry 2%,,Sideways-Above-MA,True,False,Constructive,False,Stage2,3,Uptrend,Uptrend,1626.1,194.78,63.18,1382.18,3378.84,3752.34,7084.43,4892.56,130.8,51.9,40.0,25.6,9.2,0.89,22.6,32.0,16.26,2042.0,5,strong_buy,26.8,21.4,1.4,14.0,1.03,5.43,,33.9,38.15,34.46,47.16,44.8,45.89,84.0,1.0,steady compounder (low CV),0.87,,,,,,55.98,0.0,,8.38,0.38,16.81,0.29,1898.0,954.1,14.3,70.4,46.64,349.82,0.45,0.42,3,36.0,22.5,11.0,8.0,77.5,BUY ⭐⭐⭐⭐,Expected ~52% CAGR (2yr) | Revenue CAGR 38% | Profit CAGR 45% | ROE 27% | ROCE 21% | ROCE trend rising ↑,Pattern still forming (not broken out),2-3 years,Medium,"yfinance, screener.in",80,233,,2026-06-20,2026-06-01,19,0.0,3,1.0
SANGHVIMOV,Sanghvi Movers Limited,Industrials,Rental & Leasing Services,3359.0,Small-Cap,MonthlyStage2,Stage Change,1.0,24,10-EMA=334 | 30-EMA=324 | Above by 29.2% | MA turning=Yes,MonthlyDoubleBottom+MonthlyStage2,Uptrend,True,True,Tight-Above-MAs,True,Stage2,4,Uptrend,Uptrend,418.95,324.33,209.13,356.11,1533.01,2838.06,5254.11,2838.06,577.4,160.3,18.21,,2.56,0.21,9.54,52.0,58.74,,0,none,15.5,16.7,2.0,37.0,-0.3,17.22,8.16,36.83,47.27,,17.2,85.13,,27.8,0.15,highly inconsistent earnings,0.51,,1.77,,-221.36,-6.59,47.25,0.0,,1.48,0.02,1.3,-0.1,411.9,223.8,-1.7,87.2,59.97,14.9,0.41,0.97,5,29.0,28.5,12.0,8.0,77.5,BUY ⭐⭐⭐⭐,Expected ~160% CAGR (2yr) | Revenue CAGR 47% | Profit CAGR 85% | ROCE trend rising ↑ | OPM 37% | Piotroski F=5 (above average quality),None identified,2-3 years,Medium,"yfinance, screener.in",100,234,,2026-06-20,2026-06-01,19,30.8,3,11.1
GOKULAGRO,Gokul Agro Resources Limited,Consumer Defensive,Packaged Foods,6878.0,Small-Cap,MonthlyDoubleBottom,Forming,0.42,10,Sep 10mo | Mid rally 42% | Asymmetry 0%,,Uptrend,True,False,Constructive,False,Stage2,15,Uptrend,Uptrend,233.07,67.5,47.4,198.11,977.7,1377.29,1940.19,1377.29,490.9,143.1,18.62,,4.84,0.46,10.05,0.0,,,0,none,30.0,36.7,2.09,3.0,0.23,1.54,8.6,23.15,30.88,23.53,50.0,40.87,52.32,144.8,0.15,highly inconsistent earnings,0.41,,1.23,,420.05,6.11,74.24,0.0,,1.51,-0.07,0.09,0.08,249.92,137.38,6.7,69.7,54.29,279.85,0.14,-0.1,5,40.0,17.04,12.0,8.0,77.0,BUY ⭐⭐⭐⭐,Expected ~143% CAGR (2yr) | Revenue CAGR 31% | Profit CAGR 41% | ROE 30% | ROCE 37% | ROCE trend rising ↑,Pattern still forming (not broken out),2-3 years,Medium,"yfinance, screener.in",100,124,,2026-06-20,2026-06-01,19,-1.6,3,-3.0
ZYDUSLIFE,Zydus Lifesciences Limited,Healthcare,Drug Manufacturers - Specialty & Generic,111159.0,Large-Cap,MonthlyDoubleBottom,Forming,1.0,8,Sep 8mo | Mid rally 1741% | Asymmetry 1%,MonthlyCupHandle+MonthlyDoubleBottom,Uptrend,True,True,Constructive,True,Stage2,5,Uptrend,Uptrend,1018.9,64.09,3.47,866.06,3260.06,3063.34,5923.87,4394.56,200.7,73.4,22.08,23.68,4.39,0.63,16.38,9.0,63.86,1066.5,30,hold,21.2,21.2,2.14,31.0,2.14,18.57,8.07,16.81,16.35,12.45,9.65,34.8,18.59,8.7,0.15,highly inconsistent earnings,0.42,,1.27,,1331.01,1.2,75.0,0.0,,6.95,-0.11,11.2,0.12,1119.8,835.5,9.0,22.0,11.82,56.13,1.11,0.4,6,37.0,24.0,10.0,6.0,77.0,BUY ⭐⭐⭐⭐,Expected ~73% CAGR (2yr) | Revenue CAGR 16% | Profit CAGR 35% | ROE 21% | ROCE 21% | ROCE trend rising ↑,Earnings due 2026-08-12 | Pattern still forming (not broken out),2-3 years,Medium,"yfinance, screener.in",100,314,2026-08-12,2026-06-20,2026-06-01,19,0.0,3,0.0
