Stock,Company_Name,Sector,Industry,Market_Cap_Cr,Cap_Class,Monthly_Pattern,Monthly_Pattern_Status,Monthly_Pattern_Quality,Monthly_Pattern_Duration_Mo,Monthly_Pattern_Details,Converging_Signals,Weekly_Trend,Weekly_Above_40MA,Weekly_Volume_Expanding,Daily_Setup,Daily_Above_50MA,Sector_Trend,Sector_Stage2_Age_Mo,Index_Regime,Nifty_Monthly_Trend,CMP,Breakout_Zone,Pattern_Bottom,Stop_Loss,Target_1yr,Target_2yr,Target_3yr,Fair_Value_Estimate,Upside_Potential_Pct,Expected_CAGR_2yr_Pct,PE_Ratio,Forward_PE,PB_Ratio,PEG_Ratio,EV_EBITDA,Dividend_Yield_Pct,Dividend_Growth_3yr_Pct,Analyst_Target,Analyst_Count,Analyst_Recommendation,ROE_Pct,ROCE_Pct,ROCE_Trend,Operating_Margin_Pct,OPM_Trend,Net_Margin_Pct,Return_on_Assets_Pct,Revenue_Growth_TTM_Pct,Revenue_Growth_3yr_CAGR,Revenue_Growth_5yr_CAGR,Profit_Growth_TTM_Pct,Profit_Growth_3yr_CAGR,Profit_Growth_5yr_CAGR,EPS_Growth_Quarterly_Pct,EPS_Consistency_Score,EPS_Consistency_Desc,Debt_to_Equity,DE_Trend,Current_Ratio,Interest_Coverage,Free_Cashflow_Cr,FCF_Yield_Pct,Promoter_Holding_Pct,Promoter_Change_QoQ,Promoter_Pledge_Pct,FII_Holding_Pct,FII_Change_QoQ,DII_Holding_Pct,DII_Change_QoQ,52wk_High,52wk_Low,Dist_From_52wk_High_Pct,Dist_From_52wk_Low_Pct,RS_vs_Nifty_1yr_Pct,RS_vs_Nifty_3yr_Pct,Monthly_Vol_Surge,Beta,Piotroski_F_Score,Fundamental_Score_40,Technical_Score_30,Valuation_Score_20,Momentum_Score_10,Overall_Score_100,Rating_Grade,Why_Buy,Key_Risks,Investment_Horizon,Risk_Level,Data_Sources,Data_Quality_Pct,Monthly_Bars,Next_Earnings,Scan_Date,First_Seen_Date,Days_On_Watchlist,Price_Change_Since_First_Pct,Times_Scanned,Score_vs_First
NGLFINE,NGL Fine-Chem Limited,Healthcare,Drug Manufacturers - General,1973.0,Small-Cap,MonthlyStage2,Breaking Out,1.0,24,10-EMA=1877 | 30-EMA=1746 | Above by 30.4% | MA turning=Yes,MonthlyDoubleBottom+MonthlyStage2,Uptrend,True,False,Uptrend,True,Stage2,6,Uptrend,Uptrend,2276.7,1746.05,1057.08,1935.19,3863.37,5172.66,6925.68,5172.66,127.2,50.7,40.99,,5.99,1.21,28.02,5.0,0.0,,0,none,15.7,17.0,-7.2,15.0,-3.23,9.61,6.78,36.14,21.69,14.19,128.57,33.89,-3.38,1536.6,0.15,highly inconsistent earnings,0.33,,1.84,,-71.4,-3.62,72.73,-0.01,,0.03,0.03,0.0,0.0,3329.0,1175.5,31.6,93.7,114.69,-1.14,2.39,0.62,4,21.0,28.0,4.0,10.0,63.0,ACCUMULATE ⭐⭐⭐,Expected ~51% CAGR (2yr) | Revenue CAGR 22% | Profit CAGR 34% | Promoter 73% holding | Margin compressing ↓ ⚠️ | PEG 1.21 — fair value,Margin compression ↓,3-4 years,Medium-High,"yfinance, screener.in",100,47,,2026-07-18,2026-06-01,47,0.0,7,2.0
MAHABANK,Bank of Maharashtra,Financial Services,Banks - Regional,64801.0,Large-Cap,MonthlyDoubleBottom,Forming,0.948,24,Sep 24mo | Mid rally 101% | Asymmetry 6%,MonthlyCupHandle+MonthlyDoubleBottom,Uptrend,True,False,Tight-Above-MAs,True,Stage2,12,Uptrend,Uptrend,78.34,46.75,22.59,66.59,241.42,211.19,363.94,296.42,169.6,64.2,8.61,,1.95,0.38,,268.0,19.17,83.33,3,none,22.6,6.03,,46.81,,52.36,1.76,3.35,13.87,18.38,7.4,22.78,45.57,36.1,0.15,highly inconsistent earnings,,,,,,,73.6,0.0,,5.82,0.27,14.28,0.35,94.5,51.71,17.1,51.5,46.98,167.31,0.6,0.77,2,17.0,27.88,10.0,8.0,62.9,ACCUMULATE ⭐⭐⭐,Expected ~64% CAGR (2yr) | Profit CAGR 23% | ROE 23% | Promoter 74% holding | OPM 47% | Dividend growing 19%/yr,Pattern still forming (not broken out),3-4 years,Medium-High,"yfinance, screener.in",80,266,,2026-07-18,2026-06-01,47,0.0,7,-10.0
NILASPACES,Nila Spaces Limited,Real Estate,Real Estate - Development,494.0,Micro-Cap,MonthlyDoubleBottom,Forming,0.826,8,Sep 8mo | Mid rally 86% | Asymmetry 4%,,Downtrend,False,False,Below-MAs,False,Stage2,3,Uptrend,Uptrend,13.15,19.4,10.21,11.18,67.25,164.0,399.92,164.0,1147.1,253.1,17.16,,2.81,0.12,9.5,0.0,,,0,none,18.2,31.3,6.46,31.0,34.51,15.43,9.61,36.03,469.8,32.68,93.33,143.85,96.1,97.1,0.2,multiple loss years in history,0.46,,2.69,,-62.63,-12.69,61.9,0.0,,0.05,0.02,,,20.47,11.35,35.8,15.9,17.76,227.95,0.76,0.85,5,36.0,12.91,12.0,2.0,62.9,ACCUMULATE ⭐⭐⭐,Expected ~253% CAGR (2yr) | Revenue CAGR 470% | Profit CAGR 144% | ROCE 31% | ROCE trend rising ↑ | Promoter 62% holding,Pattern still forming (not broken out),3-4 years,Medium-High,"yfinance, screener.in",100,90,,2026-07-18,2026-06-01,47,0.0,7,0.0
MARICO,Marico Limited,Consumer Defensive,Household & Personal Products,110474.0,Large-Cap,MonthlyDoubleBottom,Forming,0.686,40,Sep 40mo | Mid rally 74% | Asymmetry 6%,,Uptrend,True,False,Tight-Above-MAs,True,Stage2,15,Uptrend,Uptrend,831.45,365.32,203.82,706.73,595.37,761.64,734.88,661.45,,,62.92,44.81,26.04,5.67,46.41,47.0,18.88,911.92,38,buy,43.0,47.2,0.77,17.0,-0.2,12.95,14.43,25.67,11.71,11.08,9.35,11.1,8.62,14.0,0.4,lumpy earner,0.12,,1.31,,2851.62,2.58,58.93,0.0,,24.08,0.06,12.17,-0.06,873.0,690.2,4.8,20.5,23.97,39.21,0.68,0.17,4,30.0,24.73,0.0,8.0,62.7,ACCUMULATE ⭐⭐⭐,ROE 43% | ROCE 47% | ROCE trend rising ↑ | Low D/E 0.12 | Promoter 59% holding | Dividend growing 19%/yr,High PE 63 | Earnings due 2026-08-04 | Pattern still forming (not broken out),3-4 years,Medium-High,"yfinance, screener.in",100,361,2026-08-04,2026-07-18,2026-06-01,47,0.0,7,-1.0
SYRMA,Syrma SGS Technology Limited,Technology,Electronic Components,27967.0,Mid-Cap,MonthlyDoubleBottom,Forming,0.717,6,Sep 6mo | Mid rally 73% | Asymmetry 2%,,Uptrend,True,False,Tight-Above-MAs,True,Downtrend,0,Uptrend,Uptrend,1426.1,645.9,369.32,1212.18,791.51,1170.08,1577.18,1117.3,,,85.46,49.92,9.7,2.08,50.63,10.0,0.0,1249.24,25,buy,13.9,16.7,-0.2,11.0,-0.17,6.59,5.77,27.25,33.01,40.32,88.04,41.16,38.05,54.4,0.4,lumpy earner,0.13,,1.7,,7.27,0.03,42.28,-0.44,,6.6,0.13,16.59,0.7,1517.7,634.5,6.0,124.8,90.58,140.56,0.33,0.19,5,31.0,22.6,-1.0,10.0,62.6,ACCUMULATE ⭐⭐⭐,Revenue CAGR 33% | Profit CAGR 41% | Low D/E 0.13 | Piotroski F=5 (above average quality) | DII buying +0.7% ↑ | MonthlyDoubleBottom forming (6mo base),High PE 85 | Pattern still forming (not broken out),3-4 years,Medium-High,"yfinance, screener.in",100,48,,2026-07-18,2026-06-01,47,44.9,7,0.0
TATAELXSI,Tata Elxsi Limited,Technology,Software - Application,22990.0,Mid-Cap,MonthlyDoubleBottom,Forming,1.0,40,Sep 40mo | Mid rally 193% | Asymmetry 1%,,Downtrend,False,False,Below-MAs,False,Downtrend,0,Uptrend,Uptrend,3690.3,1365.89,463.42,3136.76,4835.42,5805.77,9865.83,6906.91,57.3,25.4,36.63,23.94,7.56,0.86,26.29,207.0,7.37,4154.07,15,hold,39.3,60.0,7.09,21.0,0.97,16.62,12.87,9.55,16.35,16.95,41.67,42.84,15.79,27.8,0.15,highly inconsistent earnings,0.05,,3.92,,683.07,2.97,43.9,0.0,,11.08,2.52,11.39,-0.89,6439.5,3562.0,42.7,3.6,-28.59,-73.73,0.66,0.32,7,40.0,15.5,7.0,0.0,62.5,ACCUMULATE ⭐⭐⭐,Expected ~25% CAGR (2yr) | Revenue CAGR 16% | Profit CAGR 43% | ROE 39% | ROCE 60% | ROCE trend rising ↑,Earnings due 2026-07-09 | Pattern still forming (not broken out),3-4 years,Medium-High,"yfinance, screener.in",100,289,2026-07-09,2026-07-18,2026-06-01,47,-11.8,7,-3.0
TRITURBINE,Triveni Turbine Limited,Industrials,Specialty Industrial Machinery,19268.0,Mid-Cap,MonthlyStage2,Stage Change,1.0,24,10-EMA=596 | 30-EMA=543 | Above by 15.9% | MA turning=Yes,MonthlyCupHandle+MonthlyDoubleBottom+MonthlyStage2,Sideways-Above-MA,True,False,Constructive,False,Stage2,4,Uptrend,Uptrend,629.5,543.23,439.85,535.07,498.53,646.61,739.94,607.35,2.7,1.3,55.25,36.72,13.31,2.53,41.52,65.0,67.5,687.33,9,buy,27.1,35.9,3.54,21.0,0.26,16.03,11.52,8.72,20.45,25.41,-2.79,21.83,27.89,8.6,0.15,highly inconsistent earnings,0.03,,1.98,,-258.5,-1.34,55.84,0.0,,20.81,-1.57,16.52,1.92,787.6,428.35,20.1,47.0,23.18,38.1,0.23,0.51,6,35.0,22.5,0.0,5.0,62.5,ACCUMULATE ⭐⭐⭐,Expected ~1% CAGR (2yr) | Revenue CAGR 20% | Profit CAGR 22% | ROE 27% | ROCE 36% | ROCE trend rising ↑,High PE 55,3-4 years,Medium-High,"yfinance, screener.in",100,178,,2026-07-18,2026-06-01,47,-1.3,7,-3.0
SHARDAMOTR,Sharda Motor Industries Limited,Consumer Cyclical,Auto Parts,4981.0,Small-Cap,MonthlyDoubleBottom,Forming,1.0,44,Sep 44mo | Mid rally 319% | Asymmetry 7%,,Sideways,False,False,Below-MAs,True,Stage2,3,Uptrend,Uptrend,863.0,600.75,138.94,733.55,3055.74,3617.08,4281.54,3617.08,319.1,104.7,14.77,,3.79,0.8,9.65,208.0,58.58,,0,none,27.9,36.0,1.6,12.0,1.14,10.17,11.18,19.74,7.96,14.36,9.52,18.37,38.79,6.5,0.15,highly inconsistent earnings,0.04,,1.98,,241.62,4.85,64.31,0.0,,2.43,0.2,11.51,-0.19,1224.0,700.0,29.5,23.3,-14.58,-39.82,0.27,0.5,6,33.0,19.5,10.0,0.0,62.5,ACCUMULATE ⭐⭐⭐,Expected ~105% CAGR (2yr) | ROE 28% | ROCE 36% | ROCE trend rising ↑ | Nearly debt-free | Promoter 64% holding,Pattern still forming (not broken out),3-4 years,Medium-High,"yfinance, screener.in",100,131,,2026-07-18,2026-06-01,47,-2.2,7,-1.0
BEL,Bharat Electronics Limited,Industrials,Aerospace & Defense,303246.0,Large-Cap,MonthlyDoubleBottom,Forming,1.0,41,Sep 41mo | Mid rally 112% | Asymmetry 5%,,Downtrend,False,False,Below-MAs,False,Stage2,4,Uptrend,Uptrend,414.85,55.0,25.4,352.62,378.34,483.5,606.58,479.05,16.5,8.0,49.98,36.46,12.64,1.88,36.62,105.0,2.7,490.18,28,buy,27.6,36.5,2.46,29.0,1.51,21.96,10.97,16.16,15.9,14.37,13.88,26.62,23.62,4.6,0.75,consistent growth,0.0,,1.98,,-390.91,-0.13,51.14,0.0,,19.51,1.0,20.0,-0.47,473.45,361.2,12.4,14.9,13.94,194.16,0.31,0.25,6,39.0,16.5,3.0,4.0,62.5,ACCUMULATE ⭐⭐⭐,Expected ~8% CAGR (2yr) | Revenue CAGR 16% | Profit CAGR 27% | ROE 28% | ROCE 36% | ROCE trend rising ↑,Earnings due 2026-08-03 | Pattern still forming (not broken out),3-4 years,Medium-High,"yfinance, screener.in",100,289,2026-08-03,2026-07-18,2026-06-01,47,-1.9,7,1.0
ONWARDTEC,Onward Technologies Limited,Technology,Information Technology Services,624.0,Small-Cap,MonthlyDoubleBottom,Forming,1.0,31,Sep 31mo | Mid rally 245% | Asymmetry 6%,,Sideways,False,False,Below-MAs,True,Downtrend,0,Uptrend,Uptrend,258.17,720.06,202.91,219.44,944.62,1499.5,2380.3,1499.5,480.8,141.0,14.58,,2.55,0.25,9.2,281.0,38.67,,0,none,19.5,22.9,1.31,13.0,1.17,8.15,10.24,10.79,7.25,17.78,62.96,58.74,44.43,-8.3,0.15,highly inconsistent earnings,0.16,,3.66,,37.48,6.01,40.02,0.95,,9.33,-0.5,1.8,-1.74,385.0,208.25,32.9,24.0,-16.72,-70.44,2.13,0.69,6,32.0,18.5,12.0,0.0,62.5,ACCUMULATE ⭐⭐⭐,Expected ~141% CAGR (2yr) | Profit CAGR 59% | ROCE 23% | ROCE trend rising ↑ | Low D/E 0.16 | FCF yield 6.0%,Pattern still forming (not broken out),3-4 years,Medium-High,"yfinance, screener.in",100,287,,2026-07-18,2026-06-01,47,0.0,7,3.0
ANANTRAJ,Anant Raj Limited,Real Estate,Real Estate - Development,21083.0,Mid-Cap,MonthlyStage2,Stage Change,1.0,24,10-EMA=533 | 30-EMA=490 | Above by 19.6% | MA turning=Yes,MonthlyDoubleBottom+MonthlyStage2,Sideways-Above-MA,True,False,Constructive,True,Stage2,3,Uptrend,Uptrend,585.85,489.87,405.7,497.97,883.9,1103.09,2129.04,1371.81,88.3,37.2,37.03,19.98,3.55,0.67,31.03,18.0,82.55,700.0,3,none,11.2,12.1,2.43,26.0,2.46,22.09,6.27,21.94,37.94,58.64,30.75,55.2,128.2,23.3,0.15,highly inconsistent earnings,0.12,,9.76,,-281.85,-1.34,57.41,0.0,,10.88,-0.26,4.83,-0.37,743.65,403.0,21.2,45.4,14.36,141.89,0.45,0.37,5,30.0,22.5,7.0,3.0,62.5,ACCUMULATE ⭐⭐⭐,Expected ~37% CAGR (2yr) | Revenue CAGR 38% | Profit CAGR 55% | ROCE trend rising ↑ | Low D/E 0.12 | Promoter 57% holding,None identified,3-4 years,Medium-High,"yfinance, screener.in",100,239,,2026-07-18,2026-06-01,47,21.4,7,4.0
HARIOMPIPE,Hariom Pipe Industries Limited,Basic Materials,Steel,1188.0,Small-Cap,MonthlyDoubleBottom,Forming,0.698,8,Sep 8mo | Mid rally 75% | Asymmetry 5%,,Uptrend,True,False,Tight-Above-MAs,True,Stage2,1,Uptrend,Uptrend,401.3,571.56,319.99,341.11,963.98,1683.11,2938.71,1683.11,319.4,104.8,15.7,,1.84,0.21,7.6,16.0,1.67,,0,none,12.4,15.7,2.0,13.0,1.5,4.54,7.46,3.93,,,22.58,,,74.6,0.75,consistent growth,0.62,,1.68,,-33.97,-2.86,57.27,0.0,,9.5,0.27,0.06,0.01,572.2,268.05,29.9,49.7,-15.94,-62.33,0.14,0.7,6,28.0,23.38,11.0,0.0,62.4,ACCUMULATE ⭐⭐⭐,Expected ~105% CAGR (2yr) | Revenue CAGR 27% | Profit CAGR 75% | ROCE trend rising ↑ | Promoter 57% holding | EPS: consistent growth,Pattern still forming (not broken out),3-4 years,Medium-High,"yfinance, screener.in",80,52,,2026-07-18,2026-06-01,47,28.3,7,6.0
HAL,Hindustan Aeronautics Limited,Industrials,Aerospace & Defense,301403.0,Large-Cap,MonthlyCupHandle,Forming,0.944,23,Cup 23mo | Depth 19% | Prior gain 132% | R²=0.97,MonthlyCupHandle+MonthlyStage2,Uptrend,True,False,Tight-Above-MAs,True,Stage2,4,Uptrend,Uptrend,4460.7,5084.06,4137.25,3930.39,5166.81,6030.87,6962.05,5997.63,35.2,16.3,33.11,26.93,7.34,2.06,31.39,46.0,25.99,5165.96,25,buy,24.0,32.0,1.43,30.0,1.83,27.55,3.55,6.8,7.11,7.78,8.99,16.08,22.99,5.5,0.4,lumpy earner,0.0,,2.61,,-14431.69,-4.79,71.64,0.0,,9.34,-0.87,11.9,1.47,4978.0,3479.1,10.4,28.2,5.06,110.6,0.2,0.49,5,31.0,27.33,1.0,3.0,62.3,ACCUMULATE ⭐⭐⭐,Expected ~16% CAGR (2yr) | ROE 24% | ROCE 32% | ROCE trend rising ↑ | Nearly debt-free | Promoter 72% holding,Earnings due 2026-08-11 | Pattern still forming (not broken out),3-4 years,Medium-High,"yfinance, screener.in",100,100,2026-08-11,2026-07-18,2026-06-01,47,2.9,7,9.0
HATSUN,Hatsun Agro Product Limited,Consumer Defensive,Packaged Foods,20119.0,Mid-Cap,MonthlyDoubleBottom,Forming,0.614,30,Sep 30mo | Mid rally 65% | Asymmetry 3%,,Sideways,False,False,Below-MAs,True,Stage2,15,Uptrend,Uptrend,931.0,1384.31,825.48,791.35,6028.76,29402.28,143394.91,29402.28,3058.1,462.0,56.49,31.42,10.37,0.15,18.65,221.0,18.56,935.0,2,hold,16.7,12.9,1.0,12.0,1.9,3.58,8.13,10.62,103.56,,24.73,387.7,,2.5,0.15,highly inconsistent earnings,0.94,,0.52,,929.11,4.62,73.17,0.0,,3.13,-0.07,10.26,-0.02,1179.0,855.3,21.0,8.9,5.42,-47.23,0.16,-0.17,6,33.0,14.87,12.0,2.0,61.9,ACCUMULATE ⭐⭐⭐,Expected ~462% CAGR (2yr) | Revenue CAGR 104% | Profit CAGR 388% | ROCE trend rising ↑ | Promoter 73% holding | FCF yield 4.6%,High PE 56 | Earnings due 2026-07-20 | Pattern still forming (not broken out),3-4 years,Medium-High,"yfinance, screener.in",100,146,2026-07-20,2026-07-18,2026-06-01,47,-1.4,7,3.0
GPTHEALTH,GPT Healthcare Limited,Healthcare,Medical Care Facilities,1297.0,Small-Cap,MonthlyDoubleBottom,Forming,0.633,9,Sep 9mo | Mid rally 64% | Asymmetry 1%,MonthlyDoubleBottom+MonthlyStage2,Uptrend,True,False,Uptrend,True,Stage2,6,Uptrend,Uptrend,158.11,203.87,124.04,134.39,245.05,283.7,316.8,278.63,79.4,34.0,30.7,15.81,4.8,2.24,15.89,190.0,-28.57,136.0,1,none,28.5,23.7,10.0,22.0,2.5,8.94,8.41,38.68,,,100.0,,,13.0,1.0,steady compounder (low CV),0.34,,1.12,,19.64,1.51,65.57,0.0,,2.81,0.08,6.84,0.64,185.0,115.0,14.5,37.5,8.39,,0.42,0.46,6,35.0,20.6,3.0,3.0,61.6,ACCUMULATE ⭐⭐⭐,Expected ~34% CAGR (2yr) | Revenue CAGR 25% | ROE 28% | ROCE 24% | ROCE trend rising ↑ | Promoter 66% holding,Pattern still forming (not broken out),3-4 years,Medium-High,"yfinance, screener.in",80,30,,2026-07-18,2026-06-01,47,10.7,7,4.0
RATEGAIN,RateGain Travel Technologies Limited,Technology,Software - Application,11181.0,Mid-Cap,MonthlyStage2,Stage Change,1.0,24,10-EMA=592 | 30-EMA=580 | Above by 16.1% | MA turning=Yes,MonthlyDoubleBottom+MonthlyStage2,Sideways-Above-MA,True,True,Constructive,True,Downtrend,0,Uptrend,Uptrend,673.6,579.95,433.8,572.56,558.62,810.61,1123.71,792.29,20.3,9.7,57.46,28.59,5.56,1.37,35.25,0.0,,838.1,10,strong_buy,12.0,13.7,4.26,19.0,3.54,10.66,5.87,69.36,47.79,48.69,-7.18,41.83,77.53,27.7,0.15,highly inconsistent earnings,0.47,,1.41,,-11.97,-0.11,48.77,0.22,,5.35,0.38,20.86,0.24,970.0,417.6,30.6,61.3,54.95,38.49,0.39,0.82,5,25.0,21.5,5.0,10.0,61.5,ACCUMULATE ⭐⭐⭐,Expected ~10% CAGR (2yr) | Revenue CAGR 48% | Profit CAGR 42% | ROCE trend rising ↑ | Piotroski F=5 (above average quality) | PEG 1.37 — fair value,High PE 57,3-4 years,Medium-High,"yfinance, screener.in",100,54,,2026-07-18,2026-06-01,47,0.0,7,-1.0
CAPACITE,Capacit'e Infraprojects Limited,Industrials,Engineering & Construction,2030.0,Small-Cap,MonthlyDoubleBottom,Forming,1.0,29,Sep 29mo | Mid rally 153% | Asymmetry 4%,,Downtrend,False,False,Below-MAs,False,Stage2,4,Uptrend,Uptrend,240.0,465.0,180.0,204.0,1031.79,920.46,1655.02,1306.76,283.5,95.8,10.61,7.12,1.06,0.4,5.72,0.0,0.0,341.0,3,strong_buy,10.4,15.5,1.94,16.0,0.06,7.3,5.53,11.62,13.39,24.41,-5.39,26.65,149.41,-11.1,0.15,highly inconsistent earnings,0.25,,1.68,,173.94,8.57,31.69,0.0,,14.96,0.87,7.82,-0.72,338.65,180.0,29.1,33.3,-13.96,-9.9,0.54,0.09,7,28.0,16.5,17.0,0.0,61.5,ACCUMULATE ⭐⭐⭐,Expected ~96% CAGR (2yr) | Profit CAGR 27% | ROCE trend rising ↑ | Low D/E 0.25 | FCF yield 8.6% | Piotroski F=7 (high quality compounder),Pattern still forming (not broken out),3-4 years,Medium-High,"yfinance, screener.in",100,107,,2026-07-18,2026-06-01,47,6.6,7,0.0
VIJAYA,Vijaya Diagnostic Centre Limited,Healthcare,Diagnostics & Research,14293.0,Mid-Cap,MonthlyStage2,Stage Change,1.0,24,10-EMA=1161 | 30-EMA=981 | Above by 41.7% | MA turning=Yes,MonthlyCupHandle+MonthlyStage2,Uptrend,True,True,Tight-Above-MAs,True,Stage2,6,Uptrend,Uptrend,1389.4,980.5,861.4,1180.99,1030.56,1335.3,1655.13,1306.03,,,82.64,52.74,14.93,3.09,42.82,15.0,25.99,1379.2,10,buy,19.7,21.3,-1.4,41.0,-0.77,21.25,11.02,19.53,21.04,16.64,20.14,26.73,15.27,38.4,0.15,highly inconsistent earnings,0.44,,2.6,,-1.45,-0.01,52.51,-0.09,,13.38,-1.72,29.93,1.33,1427.8,848.0,2.7,63.8,39.04,142.36,0.36,0.34,4,24.0,28.5,-1.0,10.0,61.5,ACCUMULATE ⭐⭐⭐,Revenue CAGR 21% | Profit CAGR 27% | ROCE 21% | Promoter 53% holding | OPM 41% | Margin compressing ↓ ⚠️,High PE 83 | Margin compression ↓,3-4 years,Medium-High,"yfinance, screener.in",100,59,,2026-07-18,2026-06-01,47,6.9,7,1.0
NESTLEIND,Nestlé India Limited,Consumer Defensive,Packaged Foods,280608.0,Large-Cap,MonthlyStage2,Stage Change,1.0,24,10-EMA=1299 | 30-EMA=1204 | Above by 18.9% | MA turning=Yes,MonthlyDoubleBottom+MonthlyStage2,Uptrend,True,True,Tight-Above-MAs,True,Stage2,15,Uptrend,Uptrend,1431.4,1203.53,1067.84,1216.69,708.87,1339.22,785.56,746.23,,,80.0,61.14,54.41,15.18,54.21,82.0,4.98,1482.28,36,buy,74.2,85.3,-11.0,23.0,-0.0,15.14,22.58,14.62,6.58,,9.07,5.27,,27.2,0.15,highly inconsistent earnings,0.09,,0.96,,3881.1,1.38,62.76,0.0,,9.74,-0.07,12.4,0.3,1498.1,1084.7,4.5,32.0,24.96,6.0,0.77,0.44,3,25.0,28.5,0.0,8.0,61.5,ACCUMULATE ⭐⭐⭐,ROE 74% | ROCE 85% | Nearly debt-free | Promoter 63% holding | MonthlyStage2 forming (24mo base) | Weekly uptrend,High PE 80 | Earnings due 2026-04-21,3-4 years,Medium-High,"yfinance, screener.in",100,286,2026-04-21,2026-07-18,2026-06-01,47,0.0,7,2.0
OFSS,Oracle Financial Services Software Limited,Technology,Software - Infrastructure,101448.0,Large-Cap,MonthlyStage2,Stage Change,1.0,24,10-EMA=8185 | 30-EMA=7510 | Above by 28.4% | MA turning=Yes,MonthlyDoubleBottom+MonthlyStage2,Uptrend,True,False,Constructive,True,Downtrend,0,Uptrend,Uptrend,9646.0,7510.05,6543.54,8199.1,8998.54,10211.54,11588.06,10211.54,5.9,2.9,38.61,30.39,12.96,2.86,27.76,571.0,6.27,10695.0,2,strong_buy,32.6,45.3,1.71,45.0,-0.94,34.4,21.25,12.05,10.42,9.01,10.88,13.48,8.41,30.7,0.15,highly inconsistent earnings,0.0,,5.43,,2351.81,2.32,72.41,-0.03,,9.7,1.66,8.79,-0.33,11685.0,6234.5,17.4,54.7,19.85,155.28,0.84,0.42,6,31.0,24.5,0.0,6.0,61.5,ACCUMULATE ⭐⭐⭐,Expected ~3% CAGR (2yr) | ROE 33% | ROCE 45% | ROCE trend rising ↑ | Nearly debt-free | Promoter 72% holding,Margin compression ↓ | Earnings due 2026-07-22,3-4 years,Medium-High,"yfinance, screener.in",100,288,2026-07-22,2026-07-18,2026-06-01,47,0.0,7,3.0
STARHEALTH,Star Health and Allied Insurance Company Limited,Financial Services,Insurance - Life,35495.0,Large-Cap,MonthlyStage2,Stage Change,1.0,24,10-EMA=521 | 30-EMA=515 | Above by 16.6% | MA turning=Yes,MonthlyDoubleBottom+MonthlyStage2,Uptrend,True,False,Tight-Above-MAs,True,Stage2,12,Uptrend,Uptrend,600.85,515.23,356.65,510.72,38506.52,4366880.57,1375491428.08,7277732.42,726683.8,8425.2,63.7,22.91,4.67,0.0,,,,602.79,24,buy,,,,3.25,,3.12,,13.8,,,18800.0,,,21731.4,0.5,insufficient history,,,,,,,57.98,0.0,,15.06,0.99,20.31,-0.65,614.2,416.55,2.2,44.2,35.36,-31.24,0.24,0.2,1,14.0,28.5,9.0,10.0,61.5,ACCUMULATE ⭐⭐⭐,Expected ~8425% CAGR (2yr) | Profit CAGR 18800% | Promoter 58% holding | FII buying +1.0% ↑ | PEG 0.00 — deeply undervalued | MonthlyStage2 forming (24mo base),High PE 64 | Earnings due 2026-07-29,3-4 years,Medium-High,"yfinance, screener.in",40,56,2026-07-29,2026-07-18,2026-06-01,47,16.2,7,10.6
CAMPUS,Campus Activewear Limited,Consumer Cyclical,Footwear & Accessories,7063.0,Small-Cap,MonthlyDoubleBottom,Forming,0.744,13,Sep 13mo | Mid rally 76% | Asymmetry 1%,,Downtrend,False,False,Below-MAs,False,Stage2,3,Uptrend,Uptrend,231.09,370.52,209.77,199.28,379.94,531.27,749.26,533.55,129.9,51.6,47.16,32.8,7.82,1.17,24.63,65.0,,302.57,7,strong_buy,29.5,31.8,4.1,20.0,11.14,8.46,9.18,67.93,26.13,259.08,300.0,40.43,,26.0,0.15,highly inconsistent earnings,0.26,,2.37,,-11.2,-0.16,72.09,-0.02,,6.07,-0.08,11.6,-0.11,304.4,215.2,24.1,7.4,-11.57,-48.87,0.24,0.1,6,39.0,12.43,9.0,1.0,61.4,ACCUMULATE ⭐⭐⭐,Expected ~52% CAGR (2yr) | Revenue CAGR 26% | Profit CAGR 40% | ROE 30% | ROCE 32% | ROCE trend rising ↑,Pattern still forming (not broken out),3-4 years,Medium-High,"yfinance, screener.in",100,51,,2026-07-18,2026-06-01,47,-0.6,7,-3.0
ALKYLAMINE,Alkyl Amines Chemicals Limited,Basic Materials,Specialty Chemicals,10004.0,Mid-Cap,MonthlyStage2,Stage Change,0.315,24,10-EMA=1703 | 30-EMA=1868 | Above by 4.7% | MA turning=No,MonthlyDoubleBottom+MonthlyStage2,Uptrend,True,False,Uptrend,True,Stage2,1,Uptrend,Uptrend,1956.0,1867.81,1231.6,1662.6,1193.59,2504.02,2939.82,1873.21,28.0,13.1,55.55,44.19,6.52,0.98,,76.0,0.0,1492.33,3,hold,41.4,41.3,2.57,26.0,1.14,11.77,,17.38,25.61,15.84,133.72,56.94,34.9,-3.4,0.15,highly inconsistent earnings,,,,,,,72.05,0.02,,3.45,0.0,3.01,0.0,2400.0,1212.0,18.5,61.4,-1.57,-46.66,0.82,0.27,3,36.0,18.28,6.0,1.0,61.3,ACCUMULATE ⭐⭐⭐,Expected ~13% CAGR (2yr) | Revenue CAGR 26% | Profit CAGR 57% | ROE 41% | ROCE 41% | ROCE trend rising ↑,High PE 56,3-4 years,Medium-High,"yfinance, screener.in",70,225,,2026-07-18,2026-06-01,47,10.7,7,9.7
